[2:28:15<00:00, 32.46s/it]

Loss: 0.372802734375

Loss: 0.6962890625

Loss: 0.295166015625

Loss: 0.62255859375

Loss: 0.441162109375

Loss: 0.436767578125

Loss: 0.65234375

Loss: 0.7080078125

Loss: 0.61865234375

Loss: 0.35205078125

Loss: 0.80810546875

Loss: 0.60546875

Loss: 0.57421875

Loss: 0.80712890625

Loss: 0.51953125

Loss: 0.7177734375

Loss: 0.69189453125

Loss: 0.400634765625

Loss: 0.52734375

Loss: 0.5419921875

Loss: 0.560546875

Loss: 0.67236328125

Loss: 0.7158203125

Loss: 0.58154296875

Loss: 0.58203125

Loss: 0.87255859375

Loss: 0.354248046875

Loss: 0.74658203125

Loss: 0.51611328125

Loss: 0.72900390625

Loss: 0.578125

Loss: 0.53759765625

Loss: 0.494384765625

Loss: 0.744140625

Loss: 0.64453125

Loss: 0.406494140625

Loss: 0.5439453125

Loss: 0.505859375

Loss: 0.54541015625

Loss: 0.59619140625

Loss: 0.400146484375

Loss: 0.66455078125

Loss: 0.461669921875

Loss: 0.5126953125

Loss: 0.317626953125

Loss: 0.71875

Loss: 0.541015625

Loss: 0.78564453125

Loss: 0.39892578125

Loss: 0.355224609375

Loss: 0.5087890625

Loss: 0.5390625

Loss: 0.389892578125

Loss: 0.65478515625

Loss: 0.54248046875

Loss: 0.345458984375

Loss: 0.43896484375

Loss: 0.51123046875

Loss: 0.313232421875

Loss: 0.314453125

Loss: 0.64404296875

Loss: 0.4765625

Loss: 0.775390625

Loss: 0.65380859375

Loss: 0.3798828125

Loss: 0.31591796875

Loss: 0.62158203125

Loss: 0.78955078125

Loss: 0.6455078125

Loss: 0.572265625

Loss: 0.3349609375

Loss: 0.313720703125

Loss: 0.61376953125

Loss: 0.53076171875

Loss: 0.7109375

Loss: 0.810546875

Loss: 0.58837890625

Loss: 0.5009765625

Loss: 0.466796875

Loss: 0.461669921875

Loss: 0.375732421875

Loss: 0.6484375

Loss: 0.3916015625

Loss: 0.1956787109375

Loss: 0.521484375

Loss: 0.40234375

Loss: 0.51171875

Loss: 0.5400390625

Loss: 0.64111328125

Loss: 0.486328125

Loss: 0.306884765625

Loss: 0.321533203125

Loss: 0.6875

Loss: 0.53955078125

Loss: 0.2208251953125

Loss: 0.33837890625

Loss: 1.0546875

Loss: 0.451904296875

Loss: 0.56298828125

Loss: 0.5390625

Loss: 0.40966796875

Loss: 0.71533203125

Loss: 0.6669921875

Loss: 0.57421875

Loss: 0.587890625

Loss: 0.642578125

Loss: 0.5810546875

Loss: 0.57666015625

Loss: 0.498046875

Loss: 0.437744140625

Loss: 0.49267578125

Loss: 0.72900390625

Loss: 0.406494140625

Loss: 0.50830078125

Loss: 0.322509765625

Loss: 0.4443359375

Loss: 0.52294921875

Loss: 0.486083984375

Loss: 0.611328125

Loss: 0.7734375

Loss: 0.53955078125

Loss: 0.63525390625

Loss: 0.355224609375

Loss: 0.350830078125

Loss: 0.75244140625

Loss: 0.323974609375

Loss: 0.261474609375

Loss: 0.280029296875

Loss: 0.46142578125

Loss: 0.33154296875

Loss: 0.46435546875

Loss: 0.775390625

Loss: 0.306640625

Loss: 0.62548828125

Loss: 0.4052734375

Loss: 0.5849609375

Loss: 0.70947265625

Loss: 0.449462890625

Loss: 1.013671875

Loss: 0.490966796875

Loss: 0.7431640625

Loss: 0.60400390625

Loss: 0.2978515625

Loss: 0.568359375

Loss: 0.62646484375

Loss: 0.352783203125

Loss: 0.46337890625

Loss: 0.50537109375

Loss: 0.94873046875

Loss: 0.56103515625

Loss: 0.54638671875

Loss: 0.68359375

Loss: 0.214111328125

Loss: 0.427490234375

Loss: 0.42333984375

Loss: 0.332275390625

Loss: 0.6484375

Loss: 0.5185546875

Loss: 0.251708984375

Loss: 0.397705078125

Loss: 0.60205078125

Loss: 0.402099609375

Loss: 0.364990234375

Loss: 0.4326171875

Loss: 0.71044921875

Loss: 0.6201171875

Loss: 0.7939453125

Loss: 0.59521484375

Loss: 0.59375

Loss: 0.4306640625

Loss: 0.33447265625

Loss: 0.45556640625

Loss: 0.73046875

Loss: 0.6474609375

Loss: 0.50537109375

Loss: 0.353515625

Loss: 0.7041015625

Loss: 0.4853515625

Loss: 0.57861328125

Loss: 0.297607421875

Loss: 0.623046875

Loss: 0.292236328125

Loss: 0.42578125

Loss: 0.77783203125

Loss: 0.447509765625

Loss: 0.52197265625

Loss: 0.43505859375

Loss: 0.51611328125

Loss: 0.448974609375

Loss: 0.60205078125

Loss: 0.6640625

Loss: 0.65966796875

Loss: 0.4560546875

Loss: 0.412353515625

Loss: 0.437255859375

Loss: 0.60986328125

Loss: 0.132080078125
